CustomerID,Recency,Frequency,Monetary
40842cbc-0f46-4f67-94fb-ce65e3380002,171,46,44.22
93812162-2595-43f2-ad03-763e5ba4800e,69,10,735.28
ca71984b-0de9-4dc9-85f0-e8f174fb4f01,207,26,418.92
ce468eb3-5ce0-4426-87fc-44d32a13d504,321,10,26.12
30cba0c3-fae5-43f8-8e5a-74fe0ad3856d,95,37,304.15
96e53520-10bc-41a3-98d5-33babb05993d,57,18,359.21
2f1b5165-5d85-4b2a-8242-30b6e1ce79ec,119,27,965.41
9acb11e9-6b02-48be-a72c-b6d166feee3f,170,17,667.86
bf754148-8f5f-466f-afd5-d25779ea37d2,110,10,552.7
930eb3f1-0908-49b0-b817-7d12978fb8c5,60,11,144.51
40b910ca-9147-4c32-b280-526a83c81bd3,255,47,403.28
cc1062e4-7c56-475e-97eb-15b4ac2fba39,155,24,55.05
a32e6928-28bb-412e-a08f-4d55a1434541,184,19,766.45
ed94eef5-64fb-4e57-b26b-504aa089d90b,40,44,179.52
605ada07-5585-452e-8828-fd03676dfea2,200,16,602.55
9a28e353-2f1f-40c2-9114-c3959eee96da,49,23,705.4
334b7554-dd53-4c1e-be46-45952f643bea,89,12,379.18
7735c459-1f85-4bc1-a9ab-0d0ad6cd0533,236,19,639.94
20dea884-d4ec-4b7f-90f5-9f64f7a4cfb1,345,25,768.95
256f53dd-e655-418f-b2ae-05c6a436a024,324,3,200.44
965a1705-7339-47f1-824e-799e54138fcd,336,13,608.84
a525950c-6f82-4ec1-a978-c828ffc2a71d,281,21,739.21
10ddf128-717f-41d0-ba65-ee7a0dce98d3,153,22,369.91
0e4c74a9-2c3d-4ab0-99e5-e182c2973b7d,362,47,179.24
21b8bc32-9e41-4e4f-8070-70331454dbef,179,29,300.39
d0da0f97-66f6-4d23-bccb-0e6933cbaa13,87,49,934.41
b7dcc91f-06b2-4509-9c91-830196f8b3ae,104,43,370.3
4491aa8a-369a-4630-a721-91f31ad4d95c,72,25,125.55
1f6b7647-d371-483a-9969-cdfe5fe45be8,256,23,101.07
c295652a-8c83-4de3-ab1a-cabc51b8da68,133,12,196.89
3e80c2e9-9e20-4c03-a232-d607ae14f4d1,284,49,144.96
4bc596c6-24cb-4d2d-8203-7698ddbce585,235,23,505.14
8b90bc1e-e477-46df-aef4-c35102e502e0,108,5,360.6
4e3728c0-adda-4333-ac8b-06757c251dd9,343,29,844.58
b686fdee-70d3-4bc6-8580-c7eedeae7b2b,136,5,883.46
54c378f7-a5c9-4d36-b6d9-286b968f6352,336,39,483.81
30bf1737-5380-46c5-98d1-5c01f663816b,234,35,890.76
69160ef0-e40e-4d01-988a-bed2c86f8576,58,35,461.45
81588451-5e88-4dc9-9d5d-f4905e967f04,293,17,649.12
fbe8b6b2-765e-40bb-b813-e9823eea1f98,41,30,179.28
b20929f7-2eac-42be-ab8f-d42727b23930,247,2,71.53
c5274c94-2dd6-4ad6-a3f0-d34ed61282a4,49,15,176.88
455626f8-c1c0-4695-ae8c-b9eb6fc85dd6,269,23,266.81
e3d40945-3fcb-4aaf-9290-21406917abcf,355,42,755.96
7ea3c061-b677-493e-a755-81d433619759,172,26,190.04
ffa320c3-23c0-421d-a36e-8ae6e8615a68,288,11,148.04
fe281341-66bf-4d00-a2bd-37a43a921025,161,24,929.06
a24332a6-8626-49f0-a88c-907a8f604158,66,9,695.03
17d041f0-0263-4351-a000-94387c5b0082,339,14,483.84
e6a6d944-7744-4704-8d4a-fb0de1b54b9d,322,24,113.07
173f2aa7-937a-4628-8a4d-a8d8a4f57124,325,7,854.76
54a1a9e8-0b82-48dd-b775-a4b89f5a2e49,220,10,126.09
11ef1954-d3c4-4dce-bbca-38ca328da47a,166,33,618.83
3e554b43-43e4-41be-83d3-9cc2295a7f58,170,33,674.32
04bfc369-ca02-4cce-ad0e-57b081a7b037,222,46,412.14
b438b56a-0114-44a5-aff5-d9a0b39fc161,166,27,912.99
cd4cfe0b-40aa-4d66-b42d-238428048acd,84,8,69.69
aeeaaad3-a6cd-4ef1-bfd9-36aa96d641cd,114,14,821.75
447714d0-65c7-4ddb-872e-f73aa38d5c13,299,7,562.72
540e2a4c-5ce0-44ef-807d-ed0c937744be,352,18,618.98
d0a8a494-248c-4082-8f3d-af5bc7d04b29,49,26,987.09
b305a265-90dd-47da-9bdd-bd6ebf2264d0,317,41,590.99
14667431-b12a-449c-9e65-b11a6a57b553,217,15,801.09
8ac7a418-ca46-42a8-adb9-19e3a57c7d79,258,33,170.46
6ce3bfab-aa36-4b91-abb9-176a3e1dbacc,135,11,813.1
0456f2b1-966d-42ac-81ad-e77149e91674,303,19,765.85
48cd6946-8cf8-4a45-897e-07aae8b6c079,95,42,968.75
a17c33f7-d5a3-4e2d-b517-3e4c95fb999e,168,18,937.0
82389d39-ebdd-4173-8209-9ec95b77088c,312,22,229.71
2ccf929c-2500-4e76-9456-d1ab1f1ceff7,224,36,475.63
73e59e1f-6d1b-43ce-89dd-ee5ef7031205,340,18,913.25
8c2f61ee-366e-464e-a55a-5874d48ea8a6,345,18,647.95
e7e719bc-81d5-4bf7-81f5-14f598478b30,333,22,474.43
92a2007a-76ff-4d03-9791-a06fbf75bd13,283,25,126.76
5177fcb1-22db-465e-88ef-219c2756c48b,347,44,364.72
38b5996a-535e-4901-bc7f-417088976d86,340,31,671.94
f93c0a0d-7756-454f-a031-e58ca4e5dac6,186,9,781.38
755339f5-9e5a-4556-9ca7-071da818a7f9,293,38,458.22
bec5c52e-ff9f-488d-b77d-a99fcd5025d2,320,19,74.73
3ff3b400-daa8-4a22-a919-6a41f5b74acb,281,25,640.51
01740b01-9554-48b2-9d71-93c18576a805,242,15,923.15
e99c06a3-5f71-47a6-a858-9397a9871eed,26,5,506.48
9b111408-f7c0-4744-9f85-074f9e900385,150,11,929.86
ed65e56b-2a86-4328-b23f-30fb93516315,198,13,367.02
a9977995-a779-48a8-b98f-6f61da068212,277,34,888.64
4ef2efb6-6a27-477e-9597-353bb376d205,226,8,790.61
a4ede951-ed30-4094-8f33-1f960f60b239,195,25,962.51
d2995882-68bf-47f4-9e75-f05bb92d0418,220,27,795.2
3a07087e-b7df-40f6-b44c-dd61b5ee5b09,356,11,335.05
68fbbfe8-b5a9-41d1-9c6c-9bea371488ee,227,18,902.56
7205f963-f977-4e4e-b1d7-49548255aeca,66,10,676.34
c79b30af-a030-439d-804d-20669e670893,324,33,178.83
811113b9-51b0-43ce-bc2f-ebb68af3b893,337,36,65.05
d5c62cb3-b007-4381-9281-dbbaedf5478a,97,17,378.53
196c0c6e-0691-48c1-96d5-384448fe4eea,14,49,791.13
4491ad9b-bf5e-4464-963d-a0518a5bf12a,113,5,625.85
ad9ef129-df4b-4afc-813f-fa4f952d1fe5,103,23,536.58
494b8f99-afbd-44e8-b19a-a975706fd926,306,3,23.65
b9d96025-6202-435e-a7dd-35095462c9fe,192,39,446.79
a03c443f-d0b0-48c4-b7c9-af6bb39c93c3,213,37,174.57
013130ae-667a-405c-b034-330a3f30d523,144,10,465.48
f8f73fcf-6101-4643-adb2-24498c9f9ea7,96,27,991.93
6036f525-a278-4f55-b597-4e827b6e1768,51,7,881.95
a69f7c2f-f12d-4424-b396-1bbb6ee82de2,57,49,324.42
53d9d2f0-251e-4929-a079-5dfea3389f0f,208,29,601.64
6907fced-eff7-4eb6-9b82-640197ee37bb,184,49,512.05
900d0652-26e7-4925-ac0a-81ad8c1e2b05,165,39,147.45
2bc202bc-a3cd-4c4b-93a1-3081d4ae22b4,68,6,990.01
78075380-a675-4baf-9438-0ab4b2e1fff5,122,9,436.67
892ee147-fb3c-4b02-93d3-ae481e380f4a,36,8,515.55
80185fd7-3d98-4a2f-9197-8fdcb952c0f6,234,14,654.65
67b8f70d-abba-4996-b71f-3b96edf2f9b7,74,38,207.71
fb27c961-bc06-4028-b079-8c31f943f624,107,9,237.78
0df9196c-3a64-478d-b78a-d42e4a0c0800,290,11,208.71
8417a1b9-f39a-4cff-9cf5-efdef0d697b8,294,11,396.78
df4c1e5b-2af9-4398-a46e-9f2f9b5050b8,173,40,215.68
aa3a0859-b2fe-48d4-aa31-fa3949310ebd,117,35,927.87
c0ddfae8-1033-4062-aa86-3dc2a8d72167,143,11,720.03
07d9775a-147f-497d-b4db-0bc44ab5af89,343,36,899.88
cfc8ac88-68e6-4f86-8b30-ae9e331fba48,158,3,851.51
5af9caab-ff0f-49a8-8838-79cfbf81e013,269,45,709.09
689a0d1f-3a7f-418f-a21f-b31747a2c3f2,240,19,257.89
cd7072ad-d708-422c-8f8d-0e1babd6db55,46,8,623.01
9195935c-3c86-4d88-b081-7502cce50158,362,28,202.57
3326726d-4333-4448-be4e-b6935b2d26fb,332,1,149.83
bfc91475-9cd3-43f9-8dac-84ec2d2ec0b8,101,40,639.92
6cf8d6ce-aacd-455a-bbe9-f99525542ae3,272,30,632.13
7fb7b11a-88a2-4770-a87b-7b00b780dfef,123,41,173.49
ce458330-1566-4341-82f9-790bcdc7700e,183,38,365.38
ed4bdd25-c54f-4bc9-bd27-13b322637072,163,11,84.96
cad7f294-c77c-4f9f-9d02-f9d2c36ef0e4,169,29,721.42
04b707a1-a20c-4368-806d-35e7eb832f52,81,31,987.75
5400655b-89cb-48c5-8425-884f5180c3bf,146,10,745.11
7fc85990-cdc5-46f6-87ba-a4f227ba8bcd,134,35,847.27
fb2b89ae-2d4e-4a8a-a2a5-0ae00f8a279c,310,40,486.82
89cc80e6-886c-4898-a291-5759ed6c7cd9,157,29,113.67
5a5050f1-92cf-4262-9399-43c938dfd673,331,37,732.07
df732482-dfcb-4498-b0b0-c8260cfac755,202,2,271.39
74816db0-3faf-4109-ab0c-e64affd797ea,119,48,400.53
0c943a8f-5a1e-4f66-a246-fcaf1a3954ab,28,1,709.04
748cb16e-ca16-4147-8325-80a70c2dec0f,161,32,906.69
ffac8277-16d8-4a1b-8a99-f7bdf57df8da,161,24,496.52
8e6304aa-74e8-4443-8381-011d65027a7b,341,2,962.37
b965c1b1-7c80-454f-b6fe-6e156993cd02,1,3,529.51
cd8a75d4-3e1a-4c3b-ac49-860772634f47,46,9,140.06
6d677731-a31b-4f13-b1f1-e5e3cf4099d9,99,49,528.07
bc58b753-3ba2-4d6a-9c74-4b5f1ceeb7bd,223,24,863.42
0897a0e8-c94d-464c-854f-e38feab5a9e3,56,12,547.28
4ecd02d1-6d21-4350-8415-a89856d0a3bf,121,34,752.8
eb4caf50-ab4c-4800-a0c6-7a7f64cc704e,144,34,557.0
a44211ff-cf2a-42a5-a5eb-f9cea0f291d6,353,23,555.13
10270e1d-83bb-4cc1-b8ea-54cc81bc1240,153,19,299.07
055f3a91-2e45-46d4-96f5-ad65e7ce6d3b,137,32,217.24
6a0e0062-7536-49a9-b820-9860db5e60ca,38,49,293.34
8e6729db-b2f8-4ecc-ad25-2eba39e1a97a,264,28,452.02
d23ba6cc-12a0-4aa3-afa2-f05d96c58462,280,26,813.4
cfa3bbb4-27c6-4b86-bb6b-54a0e7c5ef4c,147,49,832.41
b72f1494-821e-476d-9c48-3b1226f500cc,14,45,180.11
89eda408-da88-47fb-a8bb-9fb4f9512cf7,231,12,561.8
7a9a6a1b-fbff-45c6-95c2-53fdc6e7e481,112,43,427.71
b238e8f8-f974-41ed-92c2-6f76a9bcabcc,346,31,579.52
696bb85c-2210-47c7-b3d6-e214d2e57717,138,11,654.67
06e91278-c7ef-478f-9c7f-e4b174fdab04,143,40,294.02
ba76909f-6eb4-4691-8cb3-070fea657e72,151,4,920.86
61529943-ea4f-40d5-8afe-d8db2c9e6656,241,18,936.74
5a59becb-d464-4f81-97af-c6a00b613460,147,29,123.25
4ea97911-8bd4-4dc2-91da-4003eef1b6e5,263,47,708.96
2c42ce5a-34a7-4741-b8e6-6adcb93cd918,270,39,52.57
2cb086c5-1bdf-4025-acd2-d085d085ed4b,76,47,65.63
1b9e9398-d676-49b4-abf3-6e21e27ddf91,77,31,958.64
c819b97b-f978-4104-b450-78ae8bb4f4e5,302,28,700.96
53be565a-e017-4e15-909e-e8fce3ec3ab9,215,27,338.05
ab6f8e6a-859d-40e5-b4ba-212dd9de8c41,118,30,676.48
433976b0-f5af-4676-8589-0e5030643f1c,228,49,848.92
bb14bf35-e1e9-4b75-a266-52d5cf557013,151,42,873.49
7d03a1a2-bf12-40e2-be3b-fb61221f5b83,302,11,40.11
48eb88ff-3496-4a9f-a135-bdad5503319d,17,14,821.86
1d4825d1-0a50-41e3-96c1-64420a6ec8a8,169,4,856.14
f12b3c06-0a99-4ad0-a72b-09dd16e293d0,95,36,603.66
e71e8d12-1c95-4480-b15b-5ea7cdbc74e3,164,1,490.31
78d7307c-c66c-498c-9fe9-6c7cd3f04409,32,44,128.78
8ee97208-b0e9-470e-a6a5-6ae295ff6812,239,39,254.82
1124104b-b02f-4df8-8f23-1417d54284cc,347,37,500.68
24e32c36-f2eb-451d-885f-cdb5e6072e33,272,33,867.78
0cf7f388-7528-4b7a-90de-8bd5ab533251,45,21,807.07
33c99bfb-0976-49fb-b05a-98e6628805aa,78,24,506.01
196f42d8-ca29-4219-9eb2-e57a5473a32a,350,40,789.91
74edbde5-7a40-416a-8acc-533ceb9f7379,161,13,770.42
8e399470-1b21-43b9-8c7a-92dd9c8b92e1,258,49,587.44
8a4fa6f0-9080-489d-b402-cf9cbfbf45c2,55,34,235.92
8f71b89a-40fd-4af3-8140-0aae9ca40dbb,139,38,361.04
5193915f-24b9-4969-8f24-047b48730ab2,25,29,180.78
aa515026-cc82-4d70-992a-d1d297691f34,151,36,27.01
939c09d5-fd76-4e22-b338-789e64420647,315,40,98.91
48f56ffa-85a6-41f4-b2dd-7a28b5d8a416,57,47,764.43
62c2b2b2-d357-4061-bb0b-87b62553b2d7,225,5,52.82
cb8cce77-4512-425d-a577-0176bf02259c,263,20,411.86
f81f04d9-4d3f-41e5-9db2-39f61f0453bf,250,29,986.06
51ce1a44-8f39-498d-8a8e-92753ff78bc2,203,11,799.33
97297f2c-10b5-47c7-90b8-52b9ac67ac5f,25,8,755.61
b8d0049a-d231-4189-96e4-c00e21f952dd,48,28,289.21
fb344e8d-5689-4441-a5f1-46f7894bcb19,298,49,648.9
c376911b-fe8e-4027-8885-ee6349f504a7,210,41,508.74
8db08fa1-7eb6-4773-ad1f-90b9ed04366f,20,18,631.35
ffb19956-39f1-4afa-8b53-22264ffe6e76,354,30,447.1
8d2f1733-bb07-4695-92a4-349b36c0188b,88,14,540.34
0fb8fb0b-bfc6-408f-a82c-d423080d40e1,276,9,988.63
f7631a92-5900-40cf-9664-dca85cf5b732,13,10,342.73
a025d28f-559c-4d6d-bf89-47db68148aa6,135,25,232.12
9760ae6a-c110-4c69-bac6-f297c8f3797f,6,27,459.52
4eed23fa-33a0-46aa-b27b-eb94f6ce442b,227,2,533.83
e0493dee-a1c7-4248-81e5-55327af2e721,98,3,103.92
96a50861-5dab-4784-baf1-e258d0488c69,186,29,809.85
88807860-a16e-48f3-bd57-db4a5e809474,129,37,433.61
f32aa698-c322-4f78-a235-f5b2f4437e28,324,27,424.92
b138d158-0639-499a-bc3a-0f35fa74dc07,171,4,665.66
7a2c2bed-390c-4a68-bb14-5c25604b85d5,65,35,777.78
3d8a3fe6-79a1-444c-a9a4-b026bc2add40,17,27,986.22
df857700-355f-4a8c-bf42-c178053bd167,206,19,190.05
6f8c2024-3b9d-4378-a868-e832f18a5fca,143,10,358.64
a1b413d2-7c54-42d7-853a-89fc245cd2f6,267,26,184.89
951aae9d-5af8-477b-942c-5916fe5452fc,363,7,883.24
1909b822-24a7-44c7-90f9-bb92c62a5832,315,27,557.52
f68ea4d5-83ba-4ac8-8cbe-38faf15e7caf,309,30,855.39
bbaa5ad1-2a8e-49bb-87f5-c21e3d909464,39,12,985.52
12c8f057-1d14-4fbb-a712-d90d7834b263,170,40,559.2
ebef3638-2935-47c1-a871-ea7190a07be8,149,5,135.79
2fe26223-c3bf-43a0-80c0-57c054b2ddce,3,13,374.04
cc3571dc-b5dc-4ea0-b218-9a9e9a5c7008,276,41,55.47
0c300326-8a5d-4586-be5f-9b4b8232be8a,169,4,852.31
537b6d40-8696-4fe4-80ff-d91fd68837ca,346,2,37.53
7caf3d59-72a8-4270-883e-cf224f0d1231,296,37,600.34
81dfcadc-c0d5-4476-a7c8-eb50032152e7,95,34,124.01
6abffa5f-827d-4503-bf2b-311022eb3040,35,6,27.41
3f479ea3-1d7d-4553-975f-c59560c05eab,121,26,271.03
34a15a08-b6da-484d-a9ef-94499f715341,272,11,560.82
a31d363d-1ca3-4353-ba7c-ea09a271782a,181,42,93.59
2a38a8fa-582a-4721-8e0f-926022cf6fb5,346,1,622.59
1e4590e4-2ac7-462c-b681-9387c1812fb5,357,34,678.55
52c85d89-a5e8-4ee1-ae71-bba2642c78a7,61,21,970.3
99f9a0de-2513-4cfb-afa5-223cab480571,117,10,901.55
7fa7d718-e174-466d-927b-ccdcf4d8077b,339,5,575.46
08bb15f1-d750-4f21-81d0-2a3e8d92d870,251,26,797.5
4e2ba8e4-17a7-4b31-bf0f-f03466c95107,312,44,376.37
5bee5c24-350b-4323-b592-7117c109c83d,98,19,594.0
df7d7a54-1a99-4633-b33c-4e6ac642e26b,288,21,415.29
2e55f602-2e9a-40fd-bbe7-368d4f611b94,250,34,350.3
636631e9-39bb-4085-9f74-31d0167b921a,25,29,733.09
b3e4b5ac-a23e-490a-9a96-d0fa5faedf47,87,38,310.74
9e8203dd-d0df-47ad-a633-781c9e8b8e7e,279,15,392.94
05700ce2-f3a2-4cc9-9705-c14cf874a0f5,286,40,379.83
f4b63279-ca65-4988-acff-22bb33011879,282,16,873.0
21908de6-d369-4736-9a01-b52377b1a4d1,48,18,187.0
1269d25e-c7eb-434b-a2af-a5f181d9d35d,72,49,393.85
76855a45-972a-49b4-8ac9-c077bdbc5743,193,1,890.11
013b26f6-6159-4930-bd7b-4b69aef98b2d,197,11,35.0
5b24f2aa-7956-410b-aafd-f87d44f131e8,152,36,948.91
d61294d6-295f-4c80-bdf3-15b8c9ae810e,15,32,900.92
d31af879-0e0a-481f-8272-67137ac3b108,108,28,429.49
8c9025aa-ca06-4cca-975b-27a5b183be0d,86,6,659.96
a31e9927-dcb2-4c2b-a2f8-01d7830369ce,120,7,991.25
0892c6d7-ff24-466c-aaca-bc51442208ca,196,40,563.85
d4b739c0-7aa2-4af1-a8c1-df2aaafd9353,144,24,114.96
6aac2242-c2da-4d75-b604-24a39a738f89,8,10,856.57
7833bbcd-114d-40d0-b5d1-f32bc0068a6d,345,30,151.47
710fdd98-d603-4f80-942b-56a608686734,268,17,272.13
a770f4a8-8ecd-46e0-8273-6b1c571cbd34,239,44,876.05
0fec035c-86fc-4b06-83d1-ef0ad4ff9814,17,8,270.91
dbbb565d-8fc5-4090-9876-93f026a08d34,100,12,750.18
0b689588-831f-4486-aa86-dbc5ebb7c3ef,44,26,458.72
826594de-6481-4b77-aba0-4b45ed7f33f1,287,17,764.55
ff5d9a3c-8921-4997-a735-8b6e9f3879a2,6,35,247.71
8ee66f57-34c8-448f-8196-fa84853fec6e,275,46,431.17
8bcc9262-c71d-440e-b8dc-69ab7518f99e,236,44,331.8
40751ab3-e14f-4a81-ad5c-b7c2b53508fb,189,5,264.06
398303b8-c00f-43df-874e-ac5ee5237800,13,45,328.14
1271b2f0-3b48-4b16-ae65-08ba55d167b5,264,11,336.53
d23f4936-0af2-4b96-89d5-3c3fccab3a50,355,16,956.27
b148e49a-7101-4e6a-a6a2-475306d4bf54,176,42,542.57
11c4d091-0168-4caf-b074-f8e78b74ac29,89,30,472.81
7f4e68a3-e3b6-47c9-9015-88288d3b2c1b,92,40,513.25
87e3f1cd-c92d-4a73-9fd1-42839062ddf8,15,6,996.21
6e9ec9e9-212d-431f-b960-b912fb87745f,222,20,660.52
5a9c023a-7a64-4da8-86c0-7a90c30ef0e8,151,20,709.42
21100f67-7f57-4357-b92f-9f417c83b94a,135,24,327.35
2560da81-7875-4237-b002-9b53557539b8,217,27,482.11
af221ab0-2efb-43c4-abd9-0ac75f18c0d3,334,3,200.38
4a902d79-7f06-4150-8c5d-b52a86f42763,249,24,691.49
ee93d513-b974-458b-abb2-44ad7ad09bf3,137,10,357.6
26eb3eff-4cfc-476c-a7f1-d3f56fb8e6c2,23,25,753.32
e11e3d9d-3183-4e22-90f9-48477ef64d4a,240,28,228.9
cfa5ba56-4c3b-433f-9321-c345b8b7e198,135,18,415.43
ade4213a-9788-48b0-868e-1e3963fd89d3,0,42,481.76
3c444c91-cffe-4463-a001-f007995ca844,244,45,183.19
240b43cc-a2cb-43c7-8d37-e5970c0419af,329,14,88.2
e29e3ac0-617d-4b7f-8ff5-9e999fc00b01,110,1,330.73
58784f76-2bb5-44b0-9dbc-2cdc618261e9,357,20,553.99
c5028319-1938-4b20-9244-7fb8851a5b97,30,47,659.63
41a2594f-7acd-4c12-83b9-536ba29e0d5b,229,25,436.77
589a77f5-1d94-4a07-b773-fbde404f6b0c,76,12,510.27
c0046873-509c-44db-b907-4407a68ba0d6,61,48,552.33
85e48b41-2ecf-4f58-982b-eec1d735e8b1,34,39,521.67
105a947d-e2fd-4d1f-9b1f-ea5af9544a51,171,46,108.52
2263e4d9-7a97-4314-9c61-738c6dc5e76b,174,9,416.9
7450490f-41df-4c3f-bfba-c440f2ee7671,21,9,220.24
d4bf6dcf-1d9d-417a-8843-f375b6bb061f,134,42,543.06
cc6c486d-8c40-42da-b234-2b29c64bad58,133,41,762.91
9c4e29ce-f57b-45a3-a49c-2ed10e083abd,11,25,587.9
189bb155-6c7d-4d61-8bf3-0b46f40c19a2,99,30,237.39
9fde9294-b0aa-49d1-82dc-c5602931d2db,42,48,223.6
ab05038d-4d98-4003-a47c-fb5e675942b5,329,40,56.26
b191bfa0-5370-4a99-8830-51b78c103412,263,28,437.85
150a0827-16d2-476b-a747-b44c2810ff8e,200,2,444.2
0bf9e543-e36c-45d7-be36-8eef39dbd2b4,140,25,251.71
459bcd0b-4998-4ccd-83a8-17988aed5b7b,183,18,768.97
901dbe7b-a7e2-4259-a0cc-e73badbd83af,249,24,398.76
dc10b65d-4ff1-4ac9-ae3d-7355374ea68a,146,18,676.01
e628d795-73d5-48df-a2c0-9cd6a5815f39,278,27,647.27
3f28d9da-e396-4577-bfe1-b52efa3c383b,298,44,612.65
fab2dd41-1366-47b5-8658-ab189adf9c35,279,35,909.9
ca8a3f92-28f0-479e-a716-38a51fc862e2,224,34,35.57
bbb12c67-fbb7-4f0b-92c6-e437b27996ed,214,38,86.68
8678524f-66b2-44a3-9101-1152784b7ac4,342,6,727.7
3b50c283-2636-4395-bbbb-2bc0952e88b0,154,49,366.46
0370e30e-5921-4d12-84cf-7463ae2ef5ed,139,16,986.79
bc5dbd11-001e-4282-81fb-88026ca5dca3,45,23,232.08
bd56e313-855b-4efa-91fd-db13e9cab54b,110,28,199.75
ab30243b-2c0f-435e-992e-ab14dca6d160,198,13,596.46
2614bc66-9ff9-4944-8a08-1c55bab2bace,227,12,293.84
2fdb3f4d-7827-4c58-a3a8-41999e8be313,301,11,353.68
55abd85e-93cd-45d3-94a8-10a4007c63a5,81,47,922.6
1c0fc165-6f26-4696-ab92-236c5f9050c6,143,49,45.72
a897c474-5475-44e7-8237-c1453e5bdda2,57,22,540.63
a4eda63c-e82a-48ae-883d-43b0bb61e982,141,31,348.2
b8b40743-a523-45d7-ba46-bb49e80254c8,340,27,359.07
4e2e6d0c-d542-42b2-945a-bfae7e2c2901,24,27,262.85
d4d030de-86aa-4767-96a6-65de1c74caed,101,40,152.15
935ee0f9-8c5e-403e-84cd-568d09908a65,142,26,53.79
85ef59d5-4c31-49b8-b0ce-40320bad91b3,73,7,987.94
55045868-7fb9-4bee-a3ab-e6add112c116,43,11,667.16
d75a0871-f9e5-4ab7-82dc-7c9e94e2a420,347,22,781.66
1b3e29f8-4dcc-4f94-b198-d1fe079efe95,240,40,83.7
cb302496-80b8-443f-973d-556c8b090433,81,19,34.54
fc71b3e3-1101-40d7-8932-540260599469,357,38,608.28
b8843730-4646-4d7a-be05-32a1dc377c58,65,20,729.35
3f9cc302-324c-48d5-9dac-6aeac8a9ed6c,277,19,406.97
a0ab0a43-1a30-4dea-8d1e-163b7fb93051,86,19,400.0
4befacf0-56bc-4b61-8101-3ea87680c3c9,364,36,396.79
569c2ba9-bb74-43f2-9543-bb0082a73da1,345,47,169.7
be92bd07-74f3-482f-85f6-3150810e31f1,40,27,758.84
f567baf6-6a45-4632-8398-0274fb8d9522,203,17,230.89
f059d580-4888-4d6d-82d5-649ac182aa49,348,18,337.92
b45d6321-0d57-4a78-9cf7-4c98f40bf9fa,338,20,677.83
8a1cb789-3380-4d67-a56d-139a0393009a,225,44,20.1
b7d34f62-85a5-4ca2-9bf6-3672fe41dc1b,47,42,770.93
47c1cf7e-015d-4d83-a060-fe854d986e68,282,41,901.11
fa5be6ce-741e-454a-aa2a-216377c301a0,349,8,70.59
3fb36d7d-2a8e-4af1-8f90-db295f859aa2,228,40,599.79
120aead8-0586-4a3a-a913-d06d5c84d402,347,11,420.29
b788af7c-fc16-4d01-8059-dc59b04750f3,197,30,96.89
deda1b21-fa78-484b-b40e-ab717b3ccea2,191,12,688.59
014a675b-7243-4eb7-b65c-4dbc5ba4f1de,311,23,620.07
3048611f-6ee7-4322-bf99-43c4f1f85f46,69,6,649.81
6b4a637c-b882-433a-a799-62ab83b7ead8,20,35,817.23
c7201541-021f-4299-ac60-9a290f5e947d,46,15,301.18
936771cb-08ea-4959-86c6-5899f86b7833,315,38,683.53
a6b74b40-6db8-466d-8697-c4b6e486b2ba,232,28,748.45
0edda115-b414-4bb7-b65a-72e642ce0897,89,7,185.44
c3d224dd-cbf9-47de-96eb-9741f8dc57b7,232,6,957.93
18f9e229-b0c7-493d-88fd-60b435095f10,272,27,353.18
2d9b276b-c71d-4a9a-b94b-7086fe4335ad,252,2,719.43
345b3af5-9ce7-4516-ad2c-41a34efee559,198,6,758.94
f8a3fcd4-4a42-4bdf-959b-515bcaf9298f,152,32,513.95
ce2b50ce-20f3-456e-82bd-20c1179439d8,161,29,146.14
d5cebf5a-02d2-469b-bb01-988ef7740ba6,281,34,290.15
f6e3b28a-8612-4efe-b5a0-16bc90723297,5,1,249.56
fd77c1f0-ab90-4c5f-b589-a526b91be411,9,15,528.27
bfc2cd5f-c25e-49c3-931a-f58f3e0725af,336,10,276.04
9e405f3a-ce88-4350-9c3f-219e2c3ea016,130,10,555.84
125b71a4-af4f-4c70-8a03-1e551766bd28,314,10,302.44
2bc84e6a-41d6-4fb6-93f5-7b69938e55b5,111,37,20.96
8bdfba9d-6692-4c0d-8adc-c0127ade1bc3,79,32,375.99
4859c1de-0740-4577-b9a7-4b2a70ea7530,47,36,614.71
b96233d7-9859-4a7d-bec2-2d32efb9b37a,150,25,778.22
02d70f1d-c216-4b5a-bd23-66770306f292,90,15,47.8
38cfd3b6-6344-45a7-b9d3-4f0679baf7d7,132,9,273.15
2619430c-4616-4938-a9e6-c748eb65cf3a,183,16,985.75
b1de3ecb-ec30-4b81-acdf-31fae514331d,228,41,276.58
d14f93d3-c532-4abf-9c34-20b3a43e5956,75,19,781.65
e2ea0d24-60db-4f56-a346-76e5cf5c59f2,84,46,519.19
84182589-3e35-41fa-9832-79e7d8f54a6a,262,44,139.73
3d79bc0f-56f4-4f43-b525-62a2ba5768d4,233,12,650.53
985dccad-02d6-4dcf-b460-914e7229d9f9,264,35,967.01
aae8ad58-83e9-492a-b1f8-37afa261f8de,215,43,889.09
2b051506-2349-4a06-9292-04839afe97d2,344,5,696.49
edd49136-b052-49ae-9f06-3731e0047cd6,173,38,521.91
c40a4935-9de8-4103-94d5-3e2a78c1c494,36,6,332.95
867f332e-1a88-4674-9d79-7888881b9a8e,16,14,369.83
